fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration
741_5005_1297_7078,9,EUR,0,0,5,
741_5005_1297_7090,9,EUR,0,0,5,
741_5005_1297_7994,9,EUR,0,0,5,
741_5005_1297_8010,9,EUR,0,0,5,
741_5005_1462_1919,9,EUR,0,0,5,
741_5005_1462_5559,4,EUR,0,0,5,
741_5005_1462_5602,9,EUR,0,0,5,
741_5005_1462_5603,9,EUR,0,0,5,
741_5005_1462_5622,9,EUR,0,0,5,
741_5005_1462_5683,9,EUR,0,0,5,
741_5005_1462_5847,9,EUR,0,0,5,
741_5005_1462_5848,9,EUR,0,0,5,
741_5005_1462_5849,9,EUR,0,0,5,
741_5005_1462_5850,9,EUR,0,0,5,
741_5005_1462_5853,9,EUR,0,0,5,
741_5005_1462_5854,9,EUR,0,0,5,
741_5005_1462_5856,9,EUR,0,0,5,
741_5005_1462_5858,9,EUR,0,0,5,
741_5005_1462_5859,9,EUR,0,0,5,
741_5005_1462_5862,9,EUR,0,0,5,
741_5005_1462_5867,9,EUR,0,0,5,
741_5005_1462_5901,9,EUR,0,0,5,
741_5005_1462_6102,7,EUR,0,0,5,
741_5005_1462_6104,7,EUR,0,0,5,
741_5005_1462_6167,7,EUR,0,0,5,
741_5005_1462_6171,7,EUR,0,0,5,
741_5005_1462_6172,7,EUR,0,0,5,
741_5005_1462_6178,7,EUR,0,0,5,
741_5005_1462_6179,7,EUR,0,0,5,
741_5005_1462_6345,7,EUR,0,0,5,
741_5005_1462_6370,7,EUR,0,0,5,
741_5005_1462_6372,7,EUR,0,0,5,
741_5005_1462_6417,7,EUR,0,0,5,
741_5005_1462_6418,7,EUR,0,0,5,
741_5005_1462_6427,7,EUR,0,0,5,
741_5005_1462_6429,7,EUR,0,0,5,
741_5005_1462_6497,7,EUR,0,0,5,
741_5005_1462_6555,7,EUR,0,0,5,
741_5005_1462_6556,7,EUR,0,0,5,
741_5005_1462_6595,7,EUR,0,0,5,
741_5005_1462_6597,7,EUR,0,0,5,
741_5005_1462_6601,7,EUR,0,0,5,
741_5005_1462_6656,7,EUR,0,0,5,
741_5005_1462_6665,7,EUR,0,0,5,
741_5005_1462_7073,4,EUR,0,0,5,
741_5005_1462_7074,4,EUR,0,0,5,
741_5005_1462_7078,4,EUR,0,0,5,
741_5005_1462_7090,4,EUR,0,0,5,
741_5005_1462_7994,9,EUR,0,0,5,
741_5005_1462_8010,9,EUR,0,0,5,
741_5005_1919_7994,9,EUR,0,0,5,
741_5005_1919_8010,9,EUR,0,0,5,
741_5005_5559_1919,9,EUR,0,0,5,
741_5005_5559_5602,9,EUR,0,0,5,
741_5005_5559_5603,9,EUR,0,0,5,
741_5005_5559_5622,9,EUR,0,0,5,
741_5005_5559_5847,9,EUR,0,0,5,
741_5005_5559_5848,9,EUR,0,0,5,
741_5005_5559_5849,9,EUR,0,0,5,
741_5005_5559_5850,9,EUR,0,0,5,
741_5005_5559_5853,9,EUR,0,0,5,
741_5005_5559_5854,9,EUR,0,0,5,
741_5005_5559_5856,9,EUR,0,0,5,
741_5005_5559_5858,9,EUR,0,0,5,
741_5005_5559_5859,9,EUR,0,0,5,
741_5005_5559_5862,9,EUR,0,0,5,
741_5005_5559_5867,9,EUR,0,0,5,
741_5005_5559_5901,9,EUR,0,0,5,
741_5005_5559_6102,7,EUR,0,0,5,
741_5005_5559_6104,7,EUR,0,0,5,
741_5005_5559_6167,7,EUR,0,0,5,
741_5005_5559_6171,7,EUR,0,0,5,
741_5005_5559_6172,7,EUR,0,0,5,
741_5005_5559_6178,7,EUR,0,0,5,
741_5005_5559_6179,7,EUR,0,0,5,
741_5005_5559_6345,7,EUR,0,0,5,
741_5005_5559_6370,7,EUR,0,0,5,
741_5005_5559_6372,7,EUR,0,0,5,
741_5005_5559_6417,7,EUR,0,0,5,
741_5005_5559_6418,7,EUR,0,0,5,
741_5005_5559_6427,7,EUR,0,0,5,
741_5005_5559_6429,7,EUR,0,0,5,
741_5005_5559_6497,7,EUR,0,0,5,
741_5005_5559_6555,7,EUR,0,0,5,
741_5005_5559_6556,7,EUR,0,0,5,
741_5005_5559_6595,7,EUR,0,0,5,
741_5005_5559_6597,7,EUR,0,0,5,
741_5005_5559_6601,7,EUR,0,0,5,
741_5005_5559_6656,7,EUR,0,0,5,
741_5005_5559_6665,7,EUR,0,0,5,
741_5005_5559_7073,4,EUR,0,0,5,
741_5005_5559_7074,4,EUR,0,0,5,
741_5005_5559_7078,4,EUR,0,0,5,
741_5005_5559_7090,4,EUR,0,0,5,
741_5005_5559_7994,9,EUR,0,0,5,
741_5005_5559_8010,9,EUR,0,0,5,
741_5005_5602_1919,9,EUR,0,0,5,
741_5005_5602_5603,4,EUR,0,0,5,
741_5005_5602_5622,4,EUR,0,0,5,
741_5005_5602_5847,4,EUR,0,0,5,
741_5005_5602_5848,4,EUR,0,0,5,
741_5005_5602_5849,4,EUR,0,0,5,
741_5005_5602_5850,4,EUR,0,0,5,
741_5005_5602_5853,4,EUR,0,0,5,
741_5005_5602_5854,4,EUR,0,0,5,
741_5005_5602_5856,4,EUR,0,0,5,
741_5005_5602_5858,4,EUR,0,0,5,
741_5005_5602_5859,4,EUR,0,0,5,
741_5005_5602_5862,4,EUR,0,0,5,
741_5005_5602_5867,4,EUR,0,0,5,
741_5005_5602_5901,4,EUR,0,0,5,
741_5005_5602_6102,4,EUR,0,0,5,
741_5005_5602_6104,4,EUR,0,0,5,
741_5005_5602_6167,4,EUR,0,0,5,
741_5005_5602_6171,4,EUR,0,0,5,
741_5005_5602_6172,4,EUR,0,0,5,
741_5005_5602_6178,4,EUR,0,0,5,
741_5005_5602_6179,4,EUR,0,0,5,
741_5005_5602_6345,4,EUR,0,0,5,
741_5005_5602_6370,4,EUR,0,0,5,
741_5005_5602_6372,4,EUR,0,0,5,
741_5005_5602_6417,4,EUR,0,0,5,
741_5005_5602_6418,4,EUR,0,0,5,
741_5005_5602_6427,4,EUR,0,0,5,
741_5005_5602_6429,4,EUR,0,0,5,
741_5005_5602_6497,4,EUR,0,0,5,
741_5005_5602_6555,4,EUR,0,0,5,
741_5005_5602_6556,4,EUR,0,0,5,
741_5005_5602_6595,4,EUR,0,0,5,
741_5005_5602_6597,4,EUR,0,0,5,
741_5005_5602_6601,4,EUR,0,0,5,
741_5005_5602_6656,4,EUR,0,0,5,
741_5005_5602_6665,4,EUR,0,0,5,
741_5005_5602_7073,9,EUR,0,0,5,
741_5005_5602_7074,9,EUR,0,0,5,
741_5005_5602_7078,9,EUR,0,0,5,
741_5005_5602_7090,9,EUR,0,0,5,
741_5005_5602_7994,4,EUR,0,0,5,
741_5005_5602_8010,9,EUR,0,0,5,
741_5005_5603_1919,9,EUR,0,0,5,
741_5005_5603_5622,4,EUR,0,0,5,
741_5005_5603_7994,4,EUR,0,0,5,
741_5005_5603_8010,9,EUR,0,0,5,
741_5005_5622_1919,9,EUR,0,0,5,
741_5005_5622_7994,4,EUR,0,0,5,
741_5005_5622_8010,9,EUR,0,0,5,
741_5005_5683_1919,9,EUR,0,0,5,
741_5005_5683_5559,9,EUR,0,0,5,
741_5005_5683_5602,4,EUR,0,0,5,
741_5005_5683_5603,4,EUR,0,0,5,
741_5005_5683_5622,4,EUR,0,0,5,
741_5005_5683_5847,4,EUR,0,0,5,
741_5005_5683_5848,4,EUR,0,0,5,
741_5005_5683_5849,4,EUR,0,0,5,
741_5005_5683_5850,4,EUR,0,0,5,
741_5005_5683_5853,4,EUR,0,0,5,
741_5005_5683_5854,4,EUR,0,0,5,
741_5005_5683_5856,4,EUR,0,0,5,
741_5005_5683_5858,4,EUR,0,0,5,
741_5005_5683_5859,4,EUR,0,0,5,
741_5005_5683_5862,4,EUR,0,0,5,
741_5005_5683_5867,4,EUR,0,0,5,
741_5005_5683_5901,4,EUR,0,0,5,
741_5005_5683_6102,4,EUR,0,0,5,
741_5005_5683_6104,4,EUR,0,0,5,
741_5005_5683_6167,4,EUR,0,0,5,
741_5005_5683_6171,4,EUR,0,0,5,
741_5005_5683_6172,4,EUR,0,0,5,
741_5005_5683_6178,4,EUR,0,0,5,
741_5005_5683_6179,4,EUR,0,0,5,
741_5005_5683_6345,4,EUR,0,0,5,
741_5005_5683_6370,4,EUR,0,0,5,
741_5005_5683_6372,4,EUR,0,0,5,
741_5005_5683_6417,4,EUR,0,0,5,
741_5005_5683_6418,4,EUR,0,0,5,
741_5005_5683_6427,4,EUR,0,0,5,
741_5005_5683_6429,4,EUR,0,0,5,
741_5005_5683_6497,4,EUR,0,0,5,
741_5005_5683_6555,4,EUR,0,0,5,
741_5005_5683_6556,4,EUR,0,0,5,
741_5005_5683_6595,4,EUR,0,0,5,
741_5005_5683_6597,4,EUR,0,0,5,
741_5005_5683_6601,4,EUR,0,0,5,
741_5005_5683_6656,4,EUR,0,0,5,
741_5005_5683_6665,4,EUR,0,0,5,
741_5005_5683_7073,9,EUR,0,0,5,
741_5005_5683_7074,9,EUR,0,0,5,
741_5005_5683_7078,9,EUR,0,0,5,
741_5005_5683_7090,9,EUR,0,0,5,
741_5005_5683_7994,4,EUR,0,0,5,
741_5005_5683_8010,9,EUR,0,0,5,
741_5005_5847_1919,9,EUR,0,0,5,
741_5005_5847_5603,4,EUR,0,0,5,
741_5005_5847_5622,4,EUR,0,0,5,
741_5005_5847_5848,4,EUR,0,0,5,
741_5005_5847_5849,4,EUR,0,0,5,
741_5005_5847_5850,4,EUR,0,0,5,
741_5005_5847_5853,4,EUR,0,0,5,
741_5005_5847_5854,4,EUR,0,0,5,
741_5005_5847_5856,4,EUR,0,0,5,
741_5005_5847_5858,4,EUR,0,0,5,
741_5005_5847_5859,4,EUR,0,0,5,
741_5005_5847_5862,4,EUR,0,0,5,
741_5005_5847_5867,4,EUR,0,0,5,
741_5005_5847_5901,4,EUR,0,0,5,
741_5005_5847_6102,4,EUR,0,0,5,
741_5005_5847_6104,4,EUR,0,0,5,
741_5005_5847_6167,4,EUR,0,0,5,
741_5005_5847_6171,4,EUR,0,0,5,
741_5005_5847_6172,4,EUR,0,0,5,
741_5005_5847_6178,4,EUR,0,0,5,
741_5005_5847_6179,4,EUR,0,0,5,
741_5005_5847_6345,4,EUR,0,0,5,
741_5005_5847_6370,4,EUR,0,0,5,
741_5005_5847_6372,4,EUR,0,0,5,
741_5005_5847_6417,4,EUR,0,0,5,
741_5005_5847_6418,4,EUR,0,0,5,
741_5005_5847_6427,4,EUR,0,0,5,
741_5005_5847_6429,4,EUR,0,0,5,
741_5005_5847_6497,4,EUR,0,0,5,
741_5005_5847_6555,4,EUR,0,0,5,
741_5005_5847_6556,4,EUR,0,0,5,
741_5005_5847_6595,4,EUR,0,0,5,
741_5005_5847_6597,4,EUR,0,0,5,
741_5005_5847_6601,4,EUR,0,0,5,
741_5005_5847_6656,4,EUR,0,0,5,
741_5005_5847_6665,4,EUR,0,0,5,
741_5005_5847_7078,9,EUR,0,0,5,
741_5005_5847_7090,9,EUR,0,0,5,
741_5005_5847_7994,4,EUR,0,0,5,
741_5005_5847_8010,9,EUR,0,0,5,
741_5005_5848_1919,9,EUR,0,0,5,
741_5005_5848_5603,4,EUR,0,0,5,
741_5005_5848_5622,4,EUR,0,0,5,
741_5005_5848_7994,4,EUR,0,0,5,
741_5005_5848_8010,9,EUR,0,0,5,
741_5005_5849_1919,9,EUR,0,0,5,
741_5005_5849_5603,4,EUR,0,0,5,
741_5005_5849_5622,4,EUR,0,0,5,
741_5005_5849_5848,4,EUR,0,0,5,
741_5005_5849_7078,9,EUR,0,0,5,
741_5005_5849_7090,9,EUR,0,0,5,
741_5005_5849_7994,4,EUR,0,0,5,
741_5005_5849_8010,9,EUR,0,0,5,
741_5005_5850_1919,9,EUR,0,0,5,
741_5005_5850_5603,4,EUR,0,0,5,
741_5005_5850_5622,4,EUR,0,0,5,
741_5005_5850_5848,4,EUR,0,0,5,
741_5005_5850_5849,4,EUR,0,0,5,
741_5005_5850_5853,4,EUR,0,0,5,
741_5005_5850_5854,4,EUR,0,0,5,
741_5005_5850_5856,4,EUR,0,0,5,
741_5005_5850_5858,4,EUR,0,0,5,
741_5005_5850_5859,4,EUR,0,0,5,
741_5005_5850_5862,4,EUR,0,0,5,
741_5005_5850_5867,4,EUR,0,0,5,
741_5005_5850_5901,4,EUR,0,0,5,
741_5005_5850_6102,4,EUR,0,0,5,
741_5005_5850_6104,4,EUR,0,0,5,
741_5005_5850_6167,4,EUR,0,0,5,
741_5005_5850_6171,4,EUR,0,0,5,
741_5005_5850_6172,4,EUR,0,0,5,
741_5005_5850_6178,4,EUR,0,0,5,
741_5005_5850_6179,4,EUR,0,0,5,
741_5005_5850_6345,4,EUR,0,0,5,
741_5005_5850_6370,4,EUR,0,0,5,
741_5005_5850_6372,4,EUR,0,0,5,
741_5005_5850_6417,4,EUR,0,0,5,
741_5005_5850_6418,4,EUR,0,0,5,
741_5005_5850_6427,4,EUR,0,0,5,
741_5005_5850_6429,4,EUR,0,0,5,
741_5005_5850_6497,4,EUR,0,0,5,
741_5005_5850_6555,4,EUR,0,0,5,
741_5005_5850_6556,4,EUR,0,0,5,
741_5005_5850_6595,4,EUR,0,0,5,
741_5005_5850_6597,4,EUR,0,0,5,
741_5005_5850_6601,4,EUR,0,0,5,
741_5005_5850_6656,4,EUR,0,0,5,
741_5005_5850_6665,4,EUR,0,0,5,
741_5005_5850_7078,9,EUR,0,0,5,
741_5005_5850_7090,9,EUR,0,0,5,
741_5005_5850_7994,4,EUR,0,0,5,
741_5005_5850_8010,9,EUR,0,0,5,
741_5005_5853_1919,9,EUR,0,0,5,
741_5005_5853_5603,4,EUR,0,0,5,
741_5005_5853_5622,4,EUR,0,0,5,
741_5005_5853_5848,4,EUR,0,0,5,
741_5005_5853_5849,4,EUR,0,0,5,
741_5005_5853_6179,4,EUR,0,0,5,
741_5005_5853_7078,9,EUR,0,0,5,
741_5005_5853_7090,9,EUR,0,0,5,
741_5005_5853_7994,4,EUR,0,0,5,
741_5005_5853_8010,9,EUR,0,0,5,
741_5005_5854_1919,9,EUR,0,0,5,
741_5005_5854_5603,4,EUR,0,0,5,
741_5005_5854_5622,4,EUR,0,0,5,
741_5005_5854_5848,4,EUR,0,0,5,
741_5005_5854_5849,4,EUR,0,0,5,
741_5005_5854_5853,4,EUR,0,0,5,
741_5005_5854_5856,4,EUR,0,0,5,
741_5005_5854_5858,4,EUR,0,0,5,
741_5005_5854_5859,4,EUR,0,0,5,
741_5005_5854_5862,4,EUR,0,0,5,
741_5005_5854_5867,4,EUR,0,0,5,
741_5005_5854_5901,4,EUR,0,0,5,
741_5005_5854_6102,4,EUR,0,0,5,
741_5005_5854_6104,4,EUR,0,0,5,
741_5005_5854_6167,4,EUR,0,0,5,
741_5005_5854_6171,4,EUR,0,0,5,
741_5005_5854_6172,4,EUR,0,0,5,
741_5005_5854_6179,4,EUR,0,0,5,
741_5005_5854_6345,4,EUR,0,0,5,
741_5005_5854_6372,4,EUR,0,0,5,
741_5005_5854_6417,4,EUR,0,0,5,
741_5005_5854_6418,4,EUR,0,0,5,
741_5005_5854_6427,4,EUR,0,0,5,
741_5005_5854_6429,4,EUR,0,0,5,
741_5005_5854_6497,4,EUR,0,0,5,
741_5005_5854_6555,4,EUR,0,0,5,
741_5005_5854_6556,4,EUR,0,0,5,
741_5005_5854_6595,4,EUR,0,0,5,
741_5005_5854_6597,4,EUR,0,0,5,
741_5005_5854_6601,4,EUR,0,0,5,
741_5005_5854_6656,4,EUR,0,0,5,
741_5005_5854_6665,4,EUR,0,0,5,
741_5005_5854_7078,9,EUR,0,0,5,
741_5005_5854_7090,9,EUR,0,0,5,
741_5005_5854_7994,4,EUR,0,0,5,
741_5005_5854_8010,9,EUR,0,0,5,
741_5005_5856_1919,9,EUR,0,0,5,
741_5005_5856_5603,4,EUR,0,0,5,
741_5005_5856_5622,4,EUR,0,0,5,
741_5005_5856_5848,4,EUR,0,0,5,
741_5005_5856_5849,4,EUR,0,0,5,
741_5005_5856_5853,4,EUR,0,0,5,
741_5005_5856_6179,4,EUR,0,0,5,
741_5005_5856_7078,9,EUR,0,0,5,
741_5005_5856_7090,9,EUR,0,0,5,
741_5005_5856_7994,9,EUR,0,0,5,
741_5005_5856_8010,9,EUR,0,0,5,
741_5005_5858_1919,9,EUR,0,0,5,
741_5005_5858_5603,4,EUR,0,0,5,
741_5005_5858_5622,4,EUR,0,0,5,
741_5005_5858_5848,4,EUR,0,0,5,
741_5005_5858_5849,4,EUR,0,0,5,
741_5005_5858_5853,4,EUR,0,0,5,
741_5005_5858_5856,4,EUR,0,0,5,
741_5005_5858_5859,4,EUR,0,0,5,
741_5005_5858_5862,4,EUR,0,0,5,
741_5005_5858_5867,4,EUR,0,0,5,
741_5005_5858_5901,4,EUR,0,0,5,
741_5005_5858_6102,4,EUR,0,0,5,
741_5005_5858_6104,4,EUR,0,0,5,
741_5005_5858_6167,4,EUR,0,0,5,
741_5005_5858_6171,4,EUR,0,0,5,
741_5005_5858_6172,4,EUR,0,0,5,
741_5005_5858_6179,4,EUR,0,0,5,
741_5005_5858_6345,4,EUR,0,0,5,
741_5005_5858_6372,4,EUR,0,0,5,
741_5005_5858_6417,4,EUR,0,0,5,
741_5005_5858_6418,4,EUR,0,0,5,
741_5005_5858_6427,4,EUR,0,0,5,
741_5005_5858_6429,4,EUR,0,0,5,
741_5005_5858_6497,4,EUR,0,0,5,
741_5005_5858_6555,4,EUR,0,0,5,
741_5005_5858_6556,4,EUR,0,0,5,
741_5005_5858_6595,4,EUR,0,0,5,
741_5005_5858_6597,4,EUR,0,0,5,
741_5005_5858_6601,4,EUR,0,0,5,
741_5005_5858_6656,4,EUR,0,0,5,
741_5005_5858_6665,4,EUR,0,0,5,
741_5005_5858_7078,9,EUR,0,0,5,
741_5005_5858_7090,9,EUR,0,0,5,
741_5005_5858_7994,4,EUR,0,0,5,
741_5005_5858_8010,9,EUR,0,0,5,
741_5005_5859_1919,9,EUR,0,0,5,
741_5005_5859_5603,4,EUR,0,0,5,
741_5005_5859_5622,4,EUR,0,0,5,
741_5005_5859_5848,4,EUR,0,0,5,
741_5005_5859_5849,4,EUR,0,0,5,
741_5005_5859_5853,4,EUR,0,0,5,
741_5005_5859_5856,4,EUR,0,0,5,
741_5005_5859_6167,4,EUR,0,0,5,
741_5005_5859_6171,4,EUR,0,0,5,
741_5005_5859_6179,4,EUR,0,0,5,
741_5005_5859_7078,9,EUR,0,0,5,
741_5005_5859_7090,9,EUR,0,0,5,
741_5005_5859_7994,4,EUR,0,0,5,
741_5005_5859_8010,9,EUR,0,0,5,
741_5005_5862_1919,9,EUR,0,0,5,
741_5005_5862_5603,4,EUR,0,0,5,
741_5005_5862_5622,4,EUR,0,0,5,
741_5005_5862_5848,4,EUR,0,0,5,
741_5005_5862_5849,4,EUR,0,0,5,
741_5005_5862_5853,4,EUR,0,0,5,
741_5005_5862_5856,4,EUR,0,0,5,
741_5005_5862_5859,4,EUR,0,0,5,
741_5005_5862_6167,4,EUR,0,0,5,
741_5005_5862_6171,4,EUR,0,0,5,
741_5005_5862_6179,4,EUR,0,0,5,
741_5005_5862_7078,9,EUR,0,0,5,
741_5005_5862_7090,9,EUR,0,0,5,
741_5005_5862_7994,4,EUR,0,0,5,
741_5005_5862_8010,9,EUR,0,0,5,
741_5005_5867_1919,9,EUR,0,0,5,
741_5005_5867_5603,4,EUR,0,0,5,
741_5005_5867_5622,4,EUR,0,0,5,
741_5005_5867_5848,4,EUR,0,0,5,
741_5005_5867_5849,4,EUR,0,0,5,
741_5005_5867_5853,4,EUR,0,0,5,
741_5005_5867_5856,4,EUR,0,0,5,
741_5005_5867_5859,4,EUR,0,0,5,
741_5005_5867_5862,4,EUR,0,0,5,
741_5005_5867_5901,4,EUR,0,0,5,
741_5005_5867_6102,4,EUR,0,0,5,
741_5005_5867_6104,4,EUR,0,0,5,
741_5005_5867_6167,4,EUR,0,0,5,
741_5005_5867_6171,4,EUR,0,0,5,
741_5005_5867_6172,4,EUR,0,0,5,
741_5005_5867_6179,4,EUR,0,0,5,
741_5005_5867_6417,4,EUR,0,0,5,
741_5005_5867_6418,4,EUR,0,0,5,
741_5005_5867_6427,4,EUR,0,0,5,
741_5005_5867_6429,4,EUR,0,0,5,
741_5005_5867_6497,4,EUR,0,0,5,
741_5005_5867_6555,4,EUR,0,0,5,
741_5005_5867_6556,4,EUR,0,0,5,
741_5005_5867_6595,4,EUR,0,0,5,
741_5005_5867_6597,4,EUR,0,0,5,
741_5005_5867_6601,4,EUR,0,0,5,
741_5005_5867_6656,4,EUR,0,0,5,
741_5005_5867_6665,4,EUR,0,0,5,
741_5005_5867_7078,9,EUR,0,0,5,
741_5005_5867_7090,9,EUR,0,0,5,
741_5005_5867_7994,4,EUR,0,0,5,
741_5005_5867_8010,9,EUR,0,0,5,
741_5005_5901_1919,9,EUR,0,0,5,
741_5005_5901_5603,4,EUR,0,0,5,
741_5005_5901_5622,4,EUR,0,0,5,
741_5005_5901_5848,4,EUR,0,0,5,
741_5005_5901_5849,4,EUR,0,0,5,
741_5005_5901_5853,4,EUR,0,0,5,
741_5005_5901_5856,4,EUR,0,0,5,
741_5005_5901_5859,4,EUR,0,0,5,
741_5005_5901_5862,4,EUR,0,0,5,
741_5005_5901_6102,4,EUR,0,0,5,
741_5005_5901_6167,4,EUR,0,0,5,
741_5005_5901_6171,4,EUR,0,0,5,
741_5005_5901_6172,4,EUR,0,0,5,
741_5005_5901_6179,4,EUR,0,0,5,
741_5005_5901_7078,9,EUR,0,0,5,
741_5005_5901_7090,9,EUR,0,0,5,
741_5005_5901_7994,4,EUR,0,0,5,
741_5005_5901_8010,9,EUR,0,0,5,
741_5005_6102_1919,9,EUR,0,0,5,
741_5005_6102_5603,4,EUR,0,0,5,
741_5005_6102_5622,4,EUR,0,0,5,
741_5005_6102_5848,4,EUR,0,0,5,
741_5005_6102_5849,4,EUR,0,0,5,
741_5005_6102_5853,4,EUR,0,0,5,
741_5005_6102_5856,4,EUR,0,0,5,
741_5005_6102_5859,4,EUR,0,0,5,
741_5005_6102_5862,4,EUR,0,0,5,
741_5005_6102_6167,4,EUR,0,0,5,
741_5005_6102_6171,4,EUR,0,0,5,
741_5005_6102_6172,4,EUR,0,0,5,
741_5005_6102_6179,4,EUR,0,0,5,
741_5005_6102_7078,7,EUR,0,0,5,
741_5005_6102_7090,7,EUR,0,0,5,
741_5005_6102_7994,4,EUR,0,0,5,
741_5005_6102_8010,9,EUR,0,0,5,
741_5005_6104_1919,9,EUR,0,0,5,
741_5005_6104_5603,4,EUR,0,0,5,
741_5005_6104_5622,4,EUR,0,0,5,
741_5005_6104_5848,4,EUR,0,0,5,
741_5005_6104_5849,4,EUR,0,0,5,
741_5005_6104_5853,4,EUR,0,0,5,
741_5005_6104_5856,4,EUR,0,0,5,
741_5005_6104_5859,4,EUR,0,0,5,
741_5005_6104_5862,4,EUR,0,0,5,
741_5005_6104_5901,4,EUR,0,0,5,
741_5005_6104_6102,4,EUR,0,0,5,
741_5005_6104_6167,4,EUR,0,0,5,
741_5005_6104_6171,4,EUR,0,0,5,
741_5005_6104_6172,4,EUR,0,0,5,
741_5005_6104_6179,4,EUR,0,0,5,
741_5005_6104_6417,4,EUR,0,0,5,
741_5005_6104_6418,4,EUR,0,0,5,
741_5005_6104_6427,4,EUR,0,0,5,
741_5005_6104_6429,4,EUR,0,0,5,
741_5005_6104_6497,4,EUR,0,0,5,
741_5005_6104_6555,4,EUR,0,0,5,
741_5005_6104_6556,4,EUR,0,0,5,
741_5005_6104_6595,4,EUR,0,0,5,
741_5005_6104_6597,4,EUR,0,0,5,
741_5005_6104_6601,4,EUR,0,0,5,
741_5005_6104_6656,4,EUR,0,0,5,
741_5005_6104_6665,4,EUR,0,0,5,
741_5005_6104_7078,7,EUR,0,0,5,
741_5005_6104_7090,7,EUR,0,0,5,
741_5005_6104_7994,4,EUR,0,0,5,
741_5005_6104_8010,9,EUR,0,0,5,
741_5005_6167_1919,9,EUR,0,0,5,
741_5005_6167_5603,4,EUR,0,0,5,
741_5005_6167_5622,4,EUR,0,0,5,
741_5005_6167_5848,4,EUR,0,0,5,
741_5005_6167_5849,4,EUR,0,0,5,
741_5005_6167_5853,4,EUR,0,0,5,
741_5005_6167_5856,4,EUR,0,0,5,
741_5005_6167_6171,4,EUR,0,0,5,
741_5005_6167_6179,4,EUR,0,0,5,
741_5005_6167_7078,7,EUR,0,0,5,
741_5005_6167_7090,7,EUR,0,0,5,
741_5005_6167_7994,9,EUR,0,0,5,
741_5005_6167_8010,9,EUR,0,0,5,
741_5005_6171_1919,9,EUR,0,0,5,
741_5005_6171_5603,4,EUR,0,0,5,
741_5005_6171_5622,4,EUR,0,0,5,
741_5005_6171_5848,4,EUR,0,0,5,
741_5005_6171_5849,4,EUR,0,0,5,
741_5005_6171_5853,4,EUR,0,0,5,
741_5005_6171_5856,4,EUR,0,0,5,
741_5005_6171_6179,4,EUR,0,0,5,
741_5005_6171_7078,7,EUR,0,0,5,
741_5005_6171_7090,7,EUR,0,0,5,
741_5005_6171_7994,9,EUR,0,0,5,
741_5005_6171_8010,9,EUR,0,0,5,
741_5005_6172_1919,9,EUR,0,0,5,
741_5005_6172_5603,4,EUR,0,0,5,
741_5005_6172_5622,4,EUR,0,0,5,
741_5005_6172_5848,4,EUR,0,0,5,
741_5005_6172_5849,4,EUR,0,0,5,
741_5005_6172_5853,4,EUR,0,0,5,
741_5005_6172_5856,4,EUR,0,0,5,
741_5005_6172_5859,4,EUR,0,0,5,
741_5005_6172_5862,4,EUR,0,0,5,
741_5005_6172_6167,4,EUR,0,0,5,
741_5005_6172_6171,4,EUR,0,0,5,
741_5005_6172_6179,4,EUR,0,0,5,
741_5005_6172_7078,7,EUR,0,0,5,
741_5005_6172_7090,7,EUR,0,0,5,
741_5005_6172_7994,4,EUR,0,0,5,
741_5005_6172_8010,9,EUR,0,0,5,
741_5005_6178_1919,9,EUR,0,0,5,
741_5005_6178_5603,4,EUR,0,0,5,
741_5005_6178_5622,4,EUR,0,0,5,
741_5005_6178_5848,4,EUR,0,0,5,
741_5005_6178_5849,4,EUR,0,0,5,
741_5005_6178_5853,4,EUR,0,0,5,
741_5005_6178_5854,4,EUR,0,0,5,
741_5005_6178_5856,4,EUR,0,0,5,
741_5005_6178_5858,4,EUR,0,0,5,
741_5005_6178_5859,4,EUR,0,0,5,
741_5005_6178_5862,4,EUR,0,0,5,
741_5005_6178_5867,4,EUR,0,0,5,
741_5005_6178_5901,4,EUR,0,0,5,
741_5005_6178_6102,4,EUR,0,0,5,
741_5005_6178_6104,4,EUR,0,0,5,
741_5005_6178_6167,4,EUR,0,0,5,
741_5005_6178_6171,4,EUR,0,0,5,
741_5005_6178_6172,4,EUR,0,0,5,
741_5005_6178_6179,4,EUR,0,0,5,
741_5005_6178_6345,4,EUR,0,0,5,
741_5005_6178_6370,4,EUR,0,0,5,
741_5005_6178_6372,4,EUR,0,0,5,
741_5005_6178_6417,4,EUR,0,0,5,
741_5005_6178_6418,4,EUR,0,0,5,
741_5005_6178_6427,4,EUR,0,0,5,
741_5005_6178_6429,4,EUR,0,0,5,
741_5005_6178_6497,4,EUR,0,0,5,
741_5005_6178_6555,4,EUR,0,0,5,
741_5005_6178_6556,4,EUR,0,0,5,
741_5005_6178_6595,4,EUR,0,0,5,
741_5005_6178_6597,4,EUR,0,0,5,
741_5005_6178_6601,4,EUR,0,0,5,
741_5005_6178_6656,4,EUR,0,0,5,
741_5005_6178_6665,4,EUR,0,0,5,
741_5005_6178_7078,7,EUR,0,0,5,
741_5005_6178_7090,7,EUR,0,0,5,
741_5005_6178_7994,9,EUR,0,0,5,
741_5005_6178_8010,9,EUR,0,0,5,
